point_id,edge_id,sample_index,latitude,longitude,current_shade,last_1h_fraction,last_2h_fraction,last_4h_fraction,since_dawn_fraction,timestamp
nwse_001_7,nwse_001,7,42.357873709114806,-71.05912629572107,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_8,nwse_001,8,42.357927095949776,-71.05907290939551,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_9,nwse_001,9,42.35798048273939,-71.05901952306994,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_10,nwse_001,10,42.35803386948366,-71.05896613674437,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_11,nwse_001,11,42.35808725618256,-71.05891275041881,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_12,nwse_001,12,42.35814064283611,-71.05885936409325,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_13,nwse_001,13,42.358194029444306,-71.05880597776769,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_14,nwse_001,14,42.358247416007146,-71.05875259144211,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_15,nwse_001,15,42.35830080252463,-71.05869920511655,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_16,nwse_001,16,42.358354188996756,-71.05864581879099,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_17,nwse_001,17,42.35840757542353,-71.05859243246543,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_18,nwse_001,18,42.358460961804944,-71.05853904613987,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_19,nwse_001,19,42.358514348141,-71.05848565981431,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_20,nwse_001,20,42.358567734431695,-71.05843227348875,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_21,nwse_001,21,42.35862112067705,-71.05837888716317,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_22,nwse_001,22,42.35867450687704,-71.05832550083763,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_23,nwse_001,23,42.35872789303168,-71.05827211451206,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_24,nwse_001,24,42.35878127914095,-71.0582187281865,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_25,nwse_001,25,42.35883466520486,-71.05816534186093,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_26,nwse_001,26,42.35888805122344,-71.05811195553535,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_27,nwse_001,27,42.35894143719665,-71.0580585692098,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_28,nwse_001,28,42.35899482312448,-71.05800518288424,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_29,nwse_001,29,42.35904820900699,-71.05795179655868,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_30,nwse_001,30,42.35910159484413,-71.05789841023311,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_31,nwse_001,31,42.359154980635914,-71.05784502390755,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_32,nwse_001,32,42.35920836638234,-71.057791637582,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_33,nwse_001,33,42.35926175208341,-71.05773825125642,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_34,nwse_001,34,42.359315137739124,-71.05768486493086,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_35,nwse_001,35,42.35936852334948,-71.0576314786053,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_36,nwse_001,36,42.35942190891449,-71.05757809227974,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_37,nwse_001,37,42.359475294434134,-71.05752470595418,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
nwse_001_38,nwse_001,38,42.3595,-71.0575,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_0,arterial_long_ns_001,0,42.356,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_1,arterial_long_ns_001,1,42.35606638303449,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_2,arterial_long_ns_001,2,42.35613276599885,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_3,arterial_long_ns_001,3,42.35619914889309,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_4,arterial_long_ns_001,4,42.356265531717206,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_5,arterial_long_ns_001,5,42.3563319144712,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_6,arterial_long_ns_001,6,42.356398297155074,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_7,arterial_long_ns_001,7,42.35646467976883,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_8,arterial_long_ns_001,8,42.35653106231246,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_9,arterial_long_ns_001,9,42.35659744478596,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_10,arterial_long_ns_001,10,42.35666382718935,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_11,arterial_long_ns_001,11,42.35673020952262,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_12,arterial_long_ns_001,12,42.35679659178576,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_13,arterial_long_ns_001,13,42.35686297397878,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_14,arterial_long_ns_001,14,42.35692935610167,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_15,arterial_long_ns_001,15,42.35699573815445,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_16,arterial_long_ns_001,16,42.3570621201371,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_17,arterial_long_ns_001,17,42.35712850204964,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_18,arterial_long_ns_001,18,42.35719488389205,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_19,arterial_long_ns_001,19,42.35726126566434,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_20,arterial_long_ns_001,20,42.35732764736651,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_21,arterial_long_ns_001,21,42.357394028998556,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_22,arterial_long_ns_001,22,42.35746041056047,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_23,arterial_long_ns_001,23,42.35752679205227,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_24,arterial_long_ns_001,24,42.35759317347396,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_25,arterial_long_ns_001,25,42.3576595548255,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_26,arterial_long_ns_001,26,42.357725936106945,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_27,arterial_long_ns_001,27,42.35779231731826,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_28,arterial_long_ns_001,28,42.357858698459445,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_29,arterial_long_ns_001,29,42.35792507953052,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_30,arterial_long_ns_001,30,42.357991460531466,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_31,arterial_long_ns_001,31,42.35805784146228,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_32,arterial_long_ns_001,32,42.35812422232299,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_33,arterial_long_ns_001,33,42.35819060311356,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_34,arterial_long_ns_001,34,42.358256983834025,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_35,arterial_long_ns_001,35,42.358323364484356,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_36,arterial_long_ns_001,36,42.358389745064564,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_37,arterial_long_ns_001,37,42.35845612557466,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_38,arterial_long_ns_001,38,42.35852250601462,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_39,arterial_long_ns_001,39,42.35858888638447,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_40,arterial_long_ns_001,40,42.358655266684195,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_41,arterial_long_ns_001,41,42.3587216469138,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_42,arterial_long_ns_001,42,42.358788027073274,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_43,arterial_long_ns_001,43,42.35885440716263,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_44,arterial_long_ns_001,44,42.35892078718186,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_45,arterial_long_ns_001,45,42.35898716713098,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_46,arterial_long_ns_001,46,42.35905354700997,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_47,arterial_long_ns_001,47,42.359119926818835,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_48,arterial_long_ns_001,48,42.359186306557575,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_49,arterial_long_ns_001,49,42.3592526862262,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_50,arterial_long_ns_001,50,42.35931906582469,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_51,arterial_long_ns_001,51,42.35938544535306,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_52,arterial_long_ns_001,52,42.35945182481132,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_53,arterial_long_ns_001,53,42.35951820419945,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_54,arterial_long_ns_001,54,42.35958458351746,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_55,arterial_long_ns_001,55,42.35965096276535,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_56,arterial_long_ns_001,56,42.35971734194312,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_57,arterial_long_ns_001,57,42.35978372105076,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_58,arterial_long_ns_001,58,42.35985010008828,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_59,arterial_long_ns_001,59,42.35991647905568,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_60,arterial_long_ns_001,60,42.35998285795295,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_61,arterial_long_ns_001,61,42.3600492367801,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_62,arterial_long_ns_001,62,42.360115615537126,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_63,arterial_long_ns_001,63,42.36018199422403,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_64,arterial_long_ns_001,64,42.360248372840815,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_65,arterial_long_ns_001,65,42.36031475138748,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_66,arterial_long_ns_001,66,42.36038112986402,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_67,arterial_long_ns_001,67,42.36044750827042,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_68,arterial_long_ns_001,68,42.36051388660672,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_69,arterial_long_ns_001,69,42.360580264872894,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_70,arterial_long_ns_001,70,42.36064664306894,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_71,arterial_long_ns_001,71,42.36071302119486,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_72,arterial_long_ns_001,72,42.36077939925066,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_73,arterial_long_ns_001,73,42.36084577723634,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_74,arterial_long_ns_001,74,42.36091215515189,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_75,arterial_long_ns_001,75,42.36097853299732,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_76,arterial_long_ns_001,76,42.361044910772634,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_77,arterial_long_ns_001,77,42.36111128847782,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_78,arterial_long_ns_001,78,42.36117766611288,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_79,arterial_long_ns_001,79,42.36124404367783,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_80,arterial_long_ns_001,80,42.36131042117264,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_81,arterial_long_ns_001,81,42.361376798597334,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_82,arterial_long_ns_001,82,42.36144317595191,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_83,arterial_long_ns_001,83,42.36150955323635,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_84,arterial_long_ns_001,84,42.361575930450684,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_85,arterial_long_ns_001,85,42.361642307594884,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_86,arterial_long_ns_001,86,42.36170868466896,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_87,arterial_long_ns_001,87,42.36177506167293,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_88,arterial_long_ns_001,88,42.36184143860676,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_89,arterial_long_ns_001,89,42.36190781547047,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_90,arterial_long_ns_001,90,42.36197419226406,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ns_001_91,arterial_long_ns_001,91,42.362,-71.05600000000001,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_0,arterial_long_ew_001,0,42.358999999999995,-71.061,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_1,arterial_long_ew_001,1,42.358999999999995,-71.0609101684716,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_2,arterial_long_ew_001,2,42.358999999999995,-71.06082033694318,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_3,arterial_long_ew_001,3,42.358999999999995,-71.06073050541477,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_4,arterial_long_ew_001,4,42.358999999999995,-71.06064067388635,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_5,arterial_long_ew_001,5,42.358999999999995,-71.06055084235794,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_6,arterial_long_ew_001,6,42.358999999999995,-71.06046101082953,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_7,arterial_long_ew_001,7,42.358999999999995,-71.06037117930113,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_8,arterial_long_ew_001,8,42.358999999999995,-71.06028134777272,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_9,arterial_long_ew_001,9,42.358999999999995,-71.0601915162443,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_10,arterial_long_ew_001,10,42.358999999999995,-71.06010168471587,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_11,arterial_long_ew_001,11,42.358999999999995,-71.06001185318748,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_12,arterial_long_ew_001,12,42.358999999999995,-71.05992202165906,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_13,arterial_long_ew_001,13,42.358999999999995,-71.05983219013065,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_14,arterial_long_ew_001,14,42.358999999999995,-71.05974235860224,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_15,arterial_long_ew_001,15,42.358999999999995,-71.05965252707384,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_16,arterial_long_ew_001,16,42.358999999999995,-71.05956269554541,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_17,arterial_long_ew_001,17,42.358999999999995,-71.059472864017,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_18,arterial_long_ew_001,18,42.358999999999995,-71.05938303248858,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_19,arterial_long_ew_001,19,42.358999999999995,-71.05929320096018,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_20,arterial_long_ew_001,20,42.358999999999995,-71.05920336943177,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_21,arterial_long_ew_001,21,42.358999999999995,-71.05911353790336,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_22,arterial_long_ew_001,22,42.358999999999995,-71.05902370637493,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_23,arterial_long_ew_001,23,42.358999999999995,-71.05893387484653,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_24,arterial_long_ew_001,24,42.358999999999995,-71.05884404331812,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_25,arterial_long_ew_001,25,42.358999999999995,-71.0587542117897,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_26,arterial_long_ew_001,26,42.358999999999995,-71.05866438026129,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_27,arterial_long_ew_001,27,42.358999999999995,-71.05857454873289,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_28,arterial_long_ew_001,28,42.358999999999995,-71.05848471720448,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_29,arterial_long_ew_001,29,42.358999999999995,-71.05839488567605,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_30,arterial_long_ew_001,30,42.358999999999995,-71.05830505414764,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_31,arterial_long_ew_001,31,42.358999999999995,-71.05821522261924,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_32,arterial_long_ew_001,32,42.358999999999995,-71.05812539109083,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_33,arterial_long_ew_001,33,42.358999999999995,-71.05803555956241,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_34,arterial_long_ew_001,34,42.358999999999995,-71.057945728034,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_35,arterial_long_ew_001,35,42.358999999999995,-71.05785589650559,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_36,arterial_long_ew_001,36,42.358999999999995,-71.05776606497717,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_37,arterial_long_ew_001,37,42.358999999999995,-71.05767623344876,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_38,arterial_long_ew_001,38,42.358999999999995,-71.05758640192035,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_39,arterial_long_ew_001,39,42.358999999999995,-71.05749657039195,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_40,arterial_long_ew_001,40,42.358999999999995,-71.05740673886353,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_41,arterial_long_ew_001,41,42.358999999999995,-71.0573169073351,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_42,arterial_long_ew_001,42,42.358999999999995,-71.0572270758067,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_43,arterial_long_ew_001,43,42.358999999999995,-71.0571372442783,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_44,arterial_long_ew_001,44,42.358999999999995,-71.05704741274988,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_45,arterial_long_ew_001,45,42.358999999999995,-71.05695758122147,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_46,arterial_long_ew_001,46,42.358999999999995,-71.05686774969305,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_47,arterial_long_ew_001,47,42.358999999999995,-71.05677791816464,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_48,arterial_long_ew_001,48,42.358999999999995,-71.05668808663623,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_49,arterial_long_ew_001,49,42.358999999999995,-71.05659825510782,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_50,arterial_long_ew_001,50,42.358999999999995,-71.0565084235794,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_51,arterial_long_ew_001,51,42.358999999999995,-71.056418592051,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_52,arterial_long_ew_001,52,42.358999999999995,-71.05632876052259,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_53,arterial_long_ew_001,53,42.358999999999995,-71.05623892899418,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_54,arterial_long_ew_001,54,42.358999999999995,-71.05614909746575,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_55,arterial_long_ew_001,55,42.358999999999995,-71.05605926593735,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_56,arterial_long_ew_001,56,42.358999999999995,-71.05596943440894,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_57,arterial_long_ew_001,57,42.358999999999995,-71.05587960288052,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_58,arterial_long_ew_001,58,42.358999999999995,-71.05578977135211,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_59,arterial_long_ew_001,59,42.358999999999995,-71.0556999398237,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_60,arterial_long_ew_001,60,42.358999999999995,-71.05561010829528,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_61,arterial_long_ew_001,61,42.358999999999995,-71.05552027676687,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_62,arterial_long_ew_001,62,42.358999999999995,-71.05543044523846,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_63,arterial_long_ew_001,63,42.358999999999995,-71.05534061371006,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_64,arterial_long_ew_001,64,42.358999999999995,-71.05525078218164,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_65,arterial_long_ew_001,65,42.358999999999995,-71.05516095065323,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_66,arterial_long_ew_001,66,42.358999999999995,-71.0550711191248,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
arterial_long_ew_001_67,arterial_long_ew_001,67,42.358999999999995,-71.055,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
complex_zigzag_001_0,complex_zigzag_001,0,42.361,-71.0575,False,0.0,0.0,0.0,0.0,2024-06-15T12:00:00
